SCICON TECHNOLOGIES,661-295-8630,661-295-6611,"Valencia, CA 91355",Valencia,"27525 Newhall Ranch Road, Suite 2"
ORIVAL WATER FILTERS,201-568-3311,201-568-1916,"Englewood, NJ 07631",Englewood,213 S. Van Brunt Street
"M CHEMICAL COMPANY, INC.",323-254-3600,323-257-6968,"Los Angeles, CA 90041",Los Angeles,"825 Colorado Blvd, Suite 214"
BUSINESS FRANCE,33-1-40733553,,,,
DEVU TOOLS PVT LTD,+91-22-61282626,+91-22-28518690,,,
SNETOR CHIMIE,+33-149-048888,+33-149-048899,,,
IN-MOLD DECORATING ASSOCIATION,480-473-0301,480-237-2738,"Scottsdale, AZ 85255",Scottsdale,8924 E. Pinnacle Peak Rd. #609
SICA S.P.A.,-+39-0544-88711,-+39-0544-81340,,,
SICHUAN GOLDSTONE ORIENT NEW MATERIAL EQUIPMENT INC.,0086-28-87086860,0086-28-87086837,,,
"NANJING YONGTENG CHEMICAL EQUIPMENT CO., LTD.",+86-255-2414133,+86-255-2336140,,,
POLYFUZE GRAPHICS CORPORATION,928-634-8888,928-634-0234,"Clarkdale, AZ 86324",Clarkdale,999 Highway 89A
"NEOMETRIX TECHNOLOGIES, INC.",888-696-7226,407-982-4468,"Lake Mary, FL 32746",Lake Mary,"30 Skyline Drive, Suite 2350"
SPACECLAIM CORPORATION,978-482-2100,,"Concord, MA 01742",Concord,150 Baker Avenue
PETROCHEM WIRE,281-893-3433,281-893-0046,"Austin, TX 78756",Austin,"3800 N Lamar Blvd, Ste 730-363"
EULER HERMES,410-753-0786,,"Owings Mills, MD 21117",Owings Mills,800 Red Brook Blvd.
"MATSUI INTERNATIONAL CO., INC.",310-767-7812,310-767-1633,"Gardena, CA 90248",Gardena,1501 W 178th St
"RUGGED LINER, INC.",800-433-3604,989-725-8409,"Owosso, MI 48867",Owosso,200 Universal Dr.
"TECNIFREZA - INDUSTRIA DE MOLDES, SA",+35-1-244-545590,+35-1-244-545595,,,
SHENZHEN WELSON MOLD CO LTD,86--755-27819800,86--755-27309877,,,
NANOX - ANTIMICROBIAL PROTECTION,+55-16-3412-9980,+55-163-412-9980,,,
"MING CHEN PRECISION MOLD (KUNSHAN) CO., LTD.",512-577-75559,512-5777-5557,,,
TECNOEDIZIONI S.R.L.,+39-029-2865345,+39-029-2865340,,,
BURTECK LLC,860-219-1406,860-219-0029,"Windsor, CT 06095",Windsor,863 Marshall Phelps Road
FRIUL FILIERE SPA,-+39-0432-961811,-+39-0432-962591,,,
GLOBALONE MOULD INDUSTRIAL (DONGGUAN) LTD.,+86-769-8365578,+86-769-83635578,,,
HONOR MOULD INDUSTRY ENGINEER LTD.,+86-769-82133588,+86-769-82133811,,,
B&B PLASTICS INC.,909-829-3606,909-829-3607,"Rialto, CA 92377",Rialto,3040 N. Locust Ave
SMF MASCHINENFABRIK GMBH,49--2241-944-886-0,49--2241-944-886-99,,,
TOMRA SORTING SOLUTIONS,720-870-2240,720-870-2241,"Englewood, CO 80112",Englewood,65 Inverness Drive East
"WORLD CLASS TECHNOLOGIES, LLC - MAGNAPURGE",859-226-0036,888-512-2630,"Lexington, KY 40511",Lexington,"832 Nandino Blvd, Suite U"
IML LABELS,647-467-4657,450-491-6006,,,
"ROWE EQUIPMENT, PROCESS FILTRATION",281-255-0555,281-255-0333,"Hockley, TX 77447",Hockley,19534 Bauer
VAN DYK RECYCLING SOLUTIONS - TITECH,203-967-1100,203-967-1199,"Stamford, CT 06902",Stamford,78 Halloween Blvd
PLASDAN AUTOMATION & ADD-ON SYSTEMS,+35-124-4572110,+35-124-4572112,,,
HANGZHOU POLYTECH PLASTIC MACHINERY,+86-571-88131681,+86-571-88131681,,,
"AUZHAN ELECTRIC APPLIANCES (SHANGHAI) CO., LTD.",86-021-6913-9928,86-021-6913-8800,,,
TOOLVU,561-674-9395,,"Boca Raton, FL 33487",Boca Raton,6600 East Rogers Circle
EVA TOOL LTD. USA,419-628-3825,419-628-4848,"Minster, OH 45865",Minster,351 Industrial Drive
"BDTRONIC (BARTEC DISPENSING TECHNOLOGY, INC.)",918-250-6496,918-250-6564,"Tulsa, OK 74146",Tulsa,5889 S. Garnett Road
IPLAS 2015 - ASEPLAS,593-428-1069,593-4-2850683,,,
CIMBAR PERFORMANCE MINERALS,770-387-0319,770-607-3799,"Cartersville, GA 30120",Cartersville,25 Old River Road
RAPID PROTOTYPING SERVICES,321-536-2611,,"Satellite Beach, FL 32937",Satellite Beach,710 S Patrick Dr
DECORAL SYSTEM USA CORP.,954-755-6021,954-755-6029,"Coral Springs, FL 33065",Coral Springs,12477 N.W. 44th Street
DALMEC INC.,630-307-8426,630-307-8436,"Bloomingdale, IL 60108",Bloomingdale,469 Fox Ct.
SAHIL TECH (INDIA) LTD,+91-22-42758595,+91-22-29203013,,,
ATLAS MACHINE & SUPPLY,502-584-7262,502-589-0310,"Louisville, KY 40258",Louisville,7000 Global Drive
"SEKISUI POLYMER INNOVATIONS, LLC",570-387-6997,570-387-7786,"Bloomsburg, PA 17815",Bloomsburg,6685 Low Street
MUELLER PROST LC,314-862-2070,314-889-8719,"Saint Louis, MO 63105",Saint Louis,"7733 Forsyth Blvd, Suite 1200"
AMSTY,844-512-1212,281-616-7890,"The Woodlands, TX 77380",The Woodlands,"24 Waterway Ave., Suite 1200"
EISBAR TROCKENTECHNIK GMBH,43--5523-555580,43--5523-55558-50,,,
"ARCTIC MINERALS, LLC",812-283-6616,812-283-6617,"Jeffersonville, IN 47130",Jeffersonville,5140 Maritime Dr.
SCHWING FLUID TECHNIK GMBH,492-845-9300,+49-2845-930-100,,,
GREEN DOT,620-273-8919,,"Cottonwood Falls, KS 66845",Cottonwood Falls,211 Broadway
"EQUIPNET, INC.",781-821-3482,267-295-9964,"Canton, MA 02021",Canton,5 Dan Road
"ID ADDITIVES, INC.",708-588-0081,866-223-8507,"La Grange, IL 60525",La Grange,"512 W. Burlington Avenue, Suite 208"
INTEGRATED CONTROL TECHNOLOGIES,972-906-7445,972-906-7430,"Coppell, TX 75019",Coppell,"440 Wrangler Drives, Suite 100"
"HEMINGSTONE MACHINERY CO., LTD",886-2-22991616,886-2-22992070,,,
PLASTICS DECORATING MAGAZINE,785-271-5801,785-271-6404,"Topeka, KS 66614",Topeka,"2150 SW Westport Dr., Ste. 101"
HTP GROUP,401-377-2040,401-315-0766,"Ashaway, RI 02804",Ashaway,15 Gray Lane
"OLD DOMINION FREIGHT LINE, INC.",800-432-6335,,"Thomasville, NC 27360",Thomasville,500 Old Dominion Way
BORCHE NORTH AMERICA,909-498-4691,909-233-7881,,,
ETTLINGER NORTH AMERICA LP,770-703-8541,,"Tyrone, GA 30290",Tyrone,1555 Senoia Road
INCHEM CORPORATION,803-329-8000,704-626-3982,"Rock Hill, SC 29730",Rock Hill,800 Celriver Road
"NOVAMONT NORTH AMERICA, INC.",610-401-6666,,"Shelton, CT 06484",Shelton,"1000 Bridgeport Ave., Suite 304"
"INTERGROUP INTERNATIONAL, LTD.",216-862-9289,216-968-0259,"Euclid, OH 44117",Euclid,1111 East 200th St
MOBIL INDUSTRIAL LUBRICANTS,800-,,"Fairfax, VA 22037",Fairfax,3225 Gallows Road
"CHAIBO CREATICE MATERIAL CO., LTD.",886-4-23321366,886-4-23321377,,,
"ALGIX, LLC",877-972-5449,,"Meridian, MS 39301",Meridian,5168 Water Tower Road
START INTERNATIONAL,972-248-1999,972-248-1991,"Addison, TX 75001",Addison,4270 Airborn Drive
BLUESTAR SILICONES,866-474-6342,732-249-7000,"East Brunswick, NJ 08816",East Brunswick,"2 Tower Center Blvd., Suite 1601"
"ALLIED INDUSTRIAL GROUP, INC",401-351-8801,401-351-8811,"Cranston, RI 02920",Cranston,56 Freeway Drive
DOUBLE SUMMIT LLC,213-453-8131,866-598-8819,"Las Vegas, NV 89110",Las Vegas,194 Old Lace Ct.
PRECO CORPORATION,+81 6 6443-0039,+81 6 6443-0040,,,
CYCLEWOOD SOLUTIONS,972-883-7163,,"Dallas, TX 75252",Dallas,"17217 Waterview Pkwy., Suite 1.202"
PITTSBURG STATE UNIVERSITY,620-235-4345,620-235-4004,"Pittsburg, KS 66762",Pittsburg,1701 S. Broadway
CONVERTING SYSTEMS INC.,847-519-0232,847-519-0241,"Schaumburg, IL 60173",Schaumburg,1045 E. Remington Rd.
KUHNE GROUP,416-700-7444,,,,
"WANHUA CHEMICAL GROUP CO., LTD.",86--535-8203182,86--535-6857160,,,
"MECHWELL CHEMICAL MACHINERY CO., LTD.",+86--512-58919222,+86--512-58919169,,,
UWAY EXTRUSION LLC,765-592-6089,888-510-8085,"Marshall, IN 47859",Marshall,"PO Box 92, 48 N Parke Ave"
CAVALIER TOOL & MANUFACTURING LTD.,519-944-2144,,,,
KEMAL PRECISION MANUFACTURING LIMITED,86--755-27388068,,,,
"COATING CHEMICAL INDUSTRY CO., LTD.",886-4-23592727,886-4-23590576,,,
"SHENGHUA GROUP DEQING HUAYUAN PIGMENT CO., LTD.",+86-571-858-12160,+86-571-8581-2161,,,
EXACT SRL FILM GRANULATORS,39--035-883672,39--035-885600,,,
GITRE SRL,39--039-684-0916,39--039-6840891,,,
ARI,508-792-4305,,"Worcester, MA 01610",Worcester,92 Gardner Street
HONGRITA MOLD LTD.,852-2389-5193,852-2790-8069,,,
RITMO AMERICA LLC,863-679-8655,863-679-8685,"Lake Wales, FL 33859",Lake Wales,300 Acuff Road
VIRTUS EQUIPMENT,815-477-2100,,"Crystal Lake, IL 60014",Crystal Lake,340 Commerce Drive
MB CONVEYORS SRL,39--0445-444555,39--0445-444599,,,
"THE TRAVELERS COMPANIES, INC.",860-277-4299,800-856-1898,"Hartford, CT 06183",Hartford,One Tower Square
PROMIX SOLUTIONS AG,41--52-267-8080,41--52-267-8081,,,
SWISS PAVILION ORGANIZED BY SWITZERLAND GLOBAL ENTERPRISE,41--44-365-5151,41--44-365-5221,,,
OFFICINA MECCANICA CARLASSARA SRL,+39-0332-964245,+39-0332-947065,,,
CANUCK COMPOUNDERS INC.,519-621-6521,519-621-0320,,,
IML ROBOTICS CORP,+34-620-322-801,,"Miami, FL 33176",Miami,12982 SW 89 Av.
"TIANJIN LANGHU TECHNOLOGY CO., LTD.",86--22-29560500,86--22-29561023,,,
SELF SL,34--937-215253,34--937-213413,,,
DONGSAN BEARING CORP.,82--32821-2367,82--32821-2369,,,
"CHENGDU SILIKE TECHNOLOGY CO., LTD",86--28-83625089,86--28-83625092,,,
"SHANDONG FUWIN NEW MATERIAL CO., LTD.",86--533-6201057,86--533-6201788,,,
"AC MOLD & DIE CO., LTD.",886-2-2990-0993,886-2-2990-0992,,,
ECOCHILLERS INC.,956-284-0237,,"Austin, TX 78757",Austin,7600 Burnet Rd Ste 301
ACETRONIC INDUSTRIAL CONTROLS INC,905-564-7227,,,,
"ENMA MACHINERY & RECYCLING TECHNOLOGY (CHINA) CO., LTD.",86--21-69932999,86--21-39190250,,,
PRISM DESIGN AND TOOLING TECHNOLOGY PVT LTD,91--2114-661000,91--2114-661030,,,
INTEGRITY TOOL & MOLD INC.,519-737-2650,519-737-2651,,,
EYE LIGHTING - APPLIED OPTICS,440-358-4733,440-350-7001,"Mentor, OH 44060",Mentor,9150 Hendricks Rd.
"VERTELLUS SPECIALTIES, INC.",973-232-3381,973-515-9898,"Parsippany, NJ 07054",Parsippany,900 Lanidex Plaza
LIENFA INJECTION MOLDING MACHINES/FULTECH SERVICE GROUP,519-570-0111,,,,
ONEHALF20 INC.,416-781-1881,416-781-0940,,,
INFINITY FOILS,877-932-3645,913-888-7397,"Lenexa, KS 66215",Lenexa,P.O. Box 14275
OPTICOLOR INC.,714-893-8839,,"Huntington Beach, CA 92649",Huntington Beach,15501 Computer Lane
HEAT AND SENSOR TECHNOLOGIE LLC,513-228-0481,513-228-0482,"Lebanon, OH 45036",Lebanon,627 Norgal Dr.
ARGUS DEWITT,713-968-0000,713-622-2991,"Houston, TX 77019",Houston,"2929 Allen Parkway, Suite 700"
"TWIN SCREW INDUSTRIAL CO., LTD.",886-6-5014056,886-6-5013805,,,
COLINES,39--0321-486311,39--0321-486355,,,
SERAC INC.,630-517-5601,630-510-9357,"Carol Stream, IL 60188",Carol Stream,300 Westgate Drive
PLASTIC PIPE AND FITTINGS ASSOCIATION,630-858-6540,630-790-3095,"Glen Ellyn, IL 60137",Glen Ellyn,"800 Roosevelt Rd., C-312"
GOLDENROD CORP.,203-723-4400,203-723-8230,"Beacon Falls, CT 06403",Beacon Falls,"25 Lancaster Drive, PO Box 95"
"MONTACHEM INTERNATIONAL, INC.",954-385-9908,,"Fort Lauderdale, FL 33301",Fort Lauderdale,"200 S Andrews Avenue, #702"
"DONG-A PRECISION IND. CO., LTD.",82--32-680-7013,82--32-672-7515,,,
"T-T ELECTRIC USA, LLC",262-244-0581,888-761-1060,"Delafield, WI 53018",Delafield,PO BOX 180074
KOPLA AMERICA INC.,706-663-3900,706-663-3901,"West Point, GA 31833",West Point,371 Progress Blvd
"HANGZHOU DAHUA INDUSTRY CONTROL TECHNOLOGY CO., LTD.",86-571-88813010,86--571-88813012,,,
GRUNIVERPAL DI TRANCHERO J. & C. S.A.S.,+39 0175 79301,+39 0175 797948,,,
ORION ENGINEERED CARBONS,832-445-3300,832-445-3335,"Kingwood, TX 77345",Kingwood,"4501 Magnolia Cove Drive, Suite 106"
KREYENBORG PLANT TECHNOLOGY GMBH & CO. KG,+49 0 2597-93997-0,+49 0 2597-93997-60,,,
NEW OMAP SRL,+39-0498830620,+39-0498830804,,,
SOBASE PLASTIC MOLD (SHENZHEN) LTD.,755-333-90658,755-271-7786,,,
"GUANGZHOU POTOP EXPERIMENTAL AND ANALYSIS INSTRUMENT CO., LTD.",86--20-39283061,86--20-39283062,,,
VERSTRAETE IN MOLD LABELS,11--32-50-301-331,11--32-50-301-301,,,
"MANNTEK CO., LTD.",+82--31-321-0372,+82--31-321-0374,,,
"FLOE INTERNATIONAL, INC.",218-426-3563,218-426-4355,"McGregor, MN 55760",McGregor,48473 Hwy. 65
LASERSTAR TECHNOLOGIES CORPORATION,407-248-1142,866-708-5275,"Orlando, FL 32809",Orlando,2453 Orlando Central Parkway
"HYPLAS MACHINERY CO., LTD.",886-2-2755-6885,886-2-2755-6879,,,
"POLYSTAR MACHINERY CO., LTD.",886-6-2730889,886-6-2730887,,,
INDUSTRIAL KNIFE COMPANY,301-390-8106,301-390-7929,"Upper Marlboro, MD 20774",Upper Marlboro,1600 Trade Zone Ave. #408
"S-CHEMTECH CO., LTD.",82--31-492-4951,82--31-492-4394,,,
COMDEC INC. / SMI,978-462-3399,978-462-3443,"Newburyport, MA 01950",Newburyport,25 Hale St.
"TAIWAN CHERN LIANG ENTERPRISE CO., LTD.",886-2-2993-2528,886-2-2994-9567,,,
"FUTURE PACK CO., LTD.",822-463-2101,82--262-807107,,,
SASOL,281-588-3668,,"Houston, TX 77079",Houston,"900 Threadneedle, Suite 100"
EUROCHILLER SRL,39--0384-298985,39--0384-298984,,,
TECHNOBELL LIMITED,447-9000-80990,442-2088686333,,,
ERMANNO BALZI SRL,+39 030 2591534,,,,
BIRLA CARBON,770-792-9400,770-792-9320,"Marietta, GA 30062",Marietta,1800 West Oak Commons Ct.
B3D,561-557-8531,,"West Palm Beach, FL 33407",West Palm Beach,"5700 Columbia Cir., Suite B"
GEO-TECH POLYMERS,614-797-2300,614-797-2301,"Waverly, OH 45690",Waverly,423 Hopewell Road
INDORAMA VENTURES,980-233-8275,980-233-6602,"Charlotte, NC 28217",Charlotte,4235 South Stream Blvd
CAP-THINS MOLDS INC,905-564-7424,,,,
POLYMER SOLUTIONS,540-961-4300,,"Christiansburg, VA 24073",Christiansburg,135 Technology Drive
M&P MANUFACTURING LIMITED,+86 0 752-6516-839,+86 0 752-6516-833,,,
DREYTEK INC.,973-729-2355,973-729-3490,"Sparta, NJ 07871",Sparta,54 Tomahawk Trail
"POLYAD SERVICES, LLC",314-506-3116,314-506-3202,"Earth City, MO 63045",Earth City,4170 Shoreline Drive
"LAPIS LAZULI PIGMENTS CO., LTD.",86--0535-8832263,86--0535-8858292,,,
GAR PLASTICS,920-623-5775,920-623-9755,"Columbus, WI 53925",Columbus,240 N. Birdsey St.
KING ONE CERTIFICATION CONSULTING LTD.,86--18657-152360,86--10-51263773,,,
SHANGHAI XIESHENG MACHINERY MANUFACTURING CO. LTD.,+86-21-5757-5321,+86-21-5757-5257,,,
"CVP SYSTEMS, INC.",630-852-1190,630-852-1386,"Downers Grove, IL 60515",Downers Grove,2518 Wisconsin Avenue
AYAL ROBOTICS AND ENGINEERING LTD,972-4-9990061,972-499-0062,,,
GCM,822-701-8205,82--2-8207,,,
HONGTELI PLASTIC (DONGGUAN) CO LTD.,86-76987738200,,,,
ISEN PRECISION INDUSTRIAL (SHENZHEN) CO. LTD,+86-(755) 3293-6197- 8312,+86-(755) 3293 6190,,,
ALEMO D.O.O.,+386 5 39 32 485,+386 5 39 32 500,,,
CATHAY INDUSTRIAL BIOTECH,614-761-1970,614-467-2045,"Copley, OH 44321",Copley,3800 Fairway Park Drive #211
INGENIA GMBH,49--6543-50490,49--6543-504929,,,
GUR-IS MAKINA SAN. VE TIC. LTD. STI.,90--212-876-1221,90--212-879-0189,,,
SOPH MAGNETICS INC.,248-486-2616,248-486-2623,"Brighton, MI 48116",Brighton,8060 Kensington Court
BIBBY SCIENTIFIC,609-589-2560,609-589-2571,"Burlington, NJ 08016",Burlington,3 Terri Lane Suite 10
HARMO AMERICA INC.,518-907-4462,518-396-5033,"Plattsburgh, NY 12903",Plattsburgh,284 Idaho Avenue
"YANCHENG DRAGONPOWER ELECTRIC CO., LTD",+86-21-65871152,+86-21-65871252,,,
"JUNMEI MATERIALS CO., LTD.",86--411-86212626-605,86--411-86212020,,,
TOOL-TEMP,41--71-644-7777,41--71-644-7700,,,
LINSEIS INC.,609-223-2070,609-223-2074,"Robbinsville, NJ 08691",Robbinsville,109 North Gold Drive
GREEN INNOVATIONS,216-341-4000,216-341-4005,"Solon, OH 44139",Solon,6075 Cochran Road
HUBER ENGINEERED MATERIALS,866-564-8237,678-247-7532,"Atlanta, GA 30339",Atlanta,"3100 Cumberland Blvd., Suite 600"
ADDIVANT,203-702-6140,,"Danbury, CT 06810",Danbury,4 Mountainview Terrace
TURKISH PLASTICS INDUSTRIALISTS' ASSOCIATION,90--212-438-2619,90--212-438-1593,,,
"SYNCHEMER CO., LIMITED",86--020-36685350,86--020-36686430,,,
REPI LLC,704-648-0252,704-668-0261,"Dallas, NC 28034",Dallas,2825 Repi Court
"SHENZHEN WELL-KING PRECISION MOLD CO., LTD.",86--136-02665230,86--755-81772600,,,
POLYMAX THERMOPLASTIC ELASTOMERS ( POLYMAX TPE ),847-316-9900,847-881-0316,"Waukegan, IL 60087",Waukegan,3210 Oak Grove Ave
DONG GUAN CHENG ZHI PLASTIC MATERIAL LIMITED,86--138-29222397,86--769-87728681,,,
"DONGGUAN PINGUAN LEAK TESTING TECHNOLOGY CO., LTD.",86--769-82206878 ,86--769-83333556,,,
EPSAN PLASTIK SAN VE TIC AS,90--224-261-2020,90--224-261-2718,,,
"SHANDONG DONGLIN NEW MATERIALS CO.,LTD.",0086-536-3355888,0086-536-3717117,,,
"PRESAFER (QINGYUAN) PHOSPHOR CHEMICAL CO., LTD.",86--763-3129090,86--763-3129091,,,
SUPERIOR GRAPHITE,312-466-2861,312-559-9061,"Chicago, IL 60606",Chicago,10 S. Riverside
"QINGDAO RICHKEM CO., LTD.",86-532-8582-7818,86-532-8582-5696,,,
"DONGGUAN WINSTAR MOLD INDUSTRIAL CO., LTD",86--769-81018881,86--769-81012718,,,
SOCIETA' CHIMICA LARDERELLO S.P.A.,913-327-7800,913-327-7807,,,
ECONCORE,003 216 381060,003 216 381069,,,
"GUANGZHOU UNIQUE INJECTION MOLDING SYSTEMS CO., LTD.",86--20-28063798,86--20-28063810,,,
QT9 SOFTWARE,630-892-5022,630-749-4564,"Naperville, IL 60563",Naperville,1323 Bond St. #103
DECOSYSTEM SRL,39--055-456-4748,39--055-455-4953,,,
PLASTICS MACHINERY MAGAZINE,330-657-0013,,"Peninsula, OH 44264",Peninsula,"6138 Riverview Road, Suite B"
RECHNER ELECTRONICS INDUSTRIES INC.,800-544-4106,905-636-0867,"Sanborn, NY 14132",Sanborn,"6311 Inducon Corporate Dr., Suite 5"
BOUNDARY BAY ENTERPRISES LTD.,604-542-2528,604-542-2529,,,
"GUANGDONG SKYBRIGHT GROUP CO., LTD.",0757-83633699,86--0757-83633691,,,
"TAIZHOU YAXING PLASTIC INDUSTRY CO., LTD.",86--523-8692-1258,86--523-86923188,,,
"SUNGALLON RUBBER & PLASTIC CO., LTD.",86--755-29832779,86--755-29832770,,,
LEHVOSS NORTH AMERICA LLC,860-495-2046,860-495-2047,"Pawcatuck, CT 06379",Pawcatuck,185 South Broad Street
TOP MACHINE,+34-983-443-967,+34-983-440-754,,,
WELMADE TOOLS LIMITED,86-769-82030060,86--769-87505805,,,
DIAMAT MASCHINENBAU GMBH,49--9851-570230,49--9851-5702920,,,
S.G.S. ITALIA SRL,39--05746-83182,39--05746-80589,,,
PROMIXON USA,+39-0331-307122,785-826-4425,"Salina, KS 67402",Salina,"3256 East Country Club Road, P.O. Box 1487"
MULTISTACK LLC,608-366-2400,608-366-2450,"Sparta, WI 54656",Sparta,"1065 Maple Ave., P.O. Box 510"
"D&T CO., LTD.",248-417-2561,734-259-7098,,,
FORPET EUROPE S.R.O.,42 0 72 436 1727,,,,
"UNIQUE TOOL & GAUGE, INC.",519-737-1159,519-737-1386,,,
"MARUTI TECHNOLOGY, INC.",407-802-8997,407-704-4775,"Orlando, FL 32824",Orlando,1426 Sun Meadow Dr.
SMITH CORONA LABELS AND RIBBONS,216-881-5600,800-776-6616,"Cleveland, OH 44114",Cleveland,3830 Kelley Avenue
TEREKAS,+370-445-77868,+370-445-54611,,,
HARD CHROME SOLUTION,732-500-2568,732-658-3199,"North Brunswick, NJ 08902",North Brunswick,2227 Route 1 Unit 227
CHANGZHOU DESHENG MOULD FACTORY,+86-519-85953400,+86-519-85954398,,,
SPECIAL COATINGS GMBH & CO. KG,49--8105-7727-300,49--8105-7727-301,,,
WELLMAN ENGINEERING / WELLMAN PLASTICS RECYCLING,704-975-1828,,"Troy, MI 48083",Troy,"850 Stephensen Highway, Suite 202"
"GELEST, INC.",215-547-1015,215-547-2484,"Morrisville, PA 19067",Morrisville,11 East Steel Road
SPLENDOR INTERNATIONAL LTD.,+86--755-28019948,+86--755-28015009,,,
"SHENZHEN EAST PIONEER MOULD CO., LTD.",86--755-29774973-8007,,,,
REVERTE MINERALS USA,404-693-3206,,"Boerne, TX 78006",Boerne,"1580 South Main St., Suite 200"
"ABI MOULD & ENGINEER CO., LTD.",0086 755 33691061-8888,755-3369-1062,,,
SHENZHEN MIRACLE INDUSTRIAL LIMITED,86--755-866-59100,86--755-866-59200,,,
"AUTOMATION IDEAS, INC.",616-874-4041,616-874-3454,"Rockford, MI 49341",Rockford,9945 Greenland Drive
GREEN MACHINE SALES LLC,603-329-7337,,"Hampstead, NH 03841",Hampstead,5 Gigante Dr.
MOBERT SRL,39--0331-500407,39--0331-505207,,,
LINEAR MOLD & ENGINEERING,734-422-6060,734-422-4118,"Livonia, MI 48150",Livonia,12926 Stark Rd.
TST - TAMSAN BAGLANTI ELEMANLARI A.S.,+90 549 7741703,+90 262 7512050,,,
CONTAINER AUTOMATION SYSTEMS,678-947-5656,678-947-5655,"Cumming, GA 30041",Cumming,4380 North Industrial Drive
"PINFA NA (PHOSPHORUS, INORGANIC, NITROGEN FLAME RETARDANT PRODUCERS, INC.)",908-832-2207,908-832-9307,"Califon, NJ 07830",Califon,P.O. Box 548
KOREA PLASTICS,822-711-3422,822-716-3307,,,
"CHANGZHOU WUJIN SHENGYUE MOULD PLASTIC CO., LTD.",519-864-85428,519-864-85429,,,
NLMK VERONA,39--045-6997900,39--045-699-7901,,,
TECHNO PLASTIC,39--059-928984,39--059-9536822,,,
"THAI HYDRAULIC MACHINERY (1987) CO., LTD",662-757-4781,662-385-5697,,,
VENJAKOB,905-951-9966,905-951-9907,,,
CARBOMIL QUIMICA S.A.,55--85-31989957,55--85-31989965,,,
ACP SYSTEMS AB,463-322-2160,463-322-2169,,,
MILLUTENSIL S.R.L.,+39-02-29404390,+39-02-2046677,,,
PROTOMAX PLASTICS LIMITED,44--1373-469-698,,,,
"ADVANCED RP, INC",770-271-5800,770-271-8954,"Suwanee, GA 30024",Suwanee,"302 Satellite Blvd. NE, Suite 115"
HENZE TECHNOLOGIE GMBH,+49 2241 9819-0,+49 2241 9819-20,,,
HELIX GMBH,49--0-71-515-9354,49--0-71-5156-1083,,,
GUT GMBH,49--711-2573979,49--711-2573934,,,
FUKUTOMI COMPANY LIMITED,+85-227-713283,+85-223-856346,,,
INTERPRO,860-526-5869,860-526-8056,"Deep River, CT 06417",Deep River,630 Industrial Park Road
R&M INT'L SALES GROUP,215-793-9155,215-793-9776,"Fort Washington, PA 19034",Fort Washington,570 Bethlehem Pike
EXCALIBAR MINERALS LLC,281-716-9065,281-872-8241,"Katy, TX 77449",Katy,21920 Merchants Way
JEC GROUP,+33-01-58-36-15-00,,,,
INCOE CORPORATION,248-616-0220,248-616-0227,"Troy, MI 48083",Troy,"1740 E Maple Rd, P. O. Box 485"
ACCURATE THERMAL SYSTEMS,609-326-3190,609-479-5124,"Hainesport, NJ 08036",Hainesport,4106 Sylon Blvd
AXXICON MOULDS EINDHOVEN BV,+31-499-494-450,+31-499-461-361,,,
MOISTTECH CORP.,941-351-7870,941-351-7877,"Sarasota, FL 34243",Sarasota,1199 Tallevast Rd.
ADB - HOIST RINGS MFG.,229-253-8928,229-253-8929,"Valdosta, GA 31606",Valdosta,5740 Hunt Road
CERAMICX LTD.,353-283-7510,353-283-7509,,,
TOKYO UNIVERSITY OF SCIENCE / JAPAN TECHNOLOGY GROUP,+81-(3)5298-6552,+81-(3)5298-3008,,,
"ZIBO WANKE CHEMICAL CO., LTD.",86--0533-3181892,86--0533-3189100,,,
"LONGE MOULD CO., LTD.",86-576-84036895,86-576-84112095,,,
"TAIZHOU BAILLY CHEMICAL CO., LTD.",86--510-86636238,86--510-86636221,,,
"TAIZHOU HUANGYAN AOXU MOULD TECHNOLOGY CO., LTD.",86--0576-84360861,86--0576-84360861,,,
"ZHOUSHAN HONGTUO MACHINERY CO., LTD.",86-580-8055339,86-580-8233030,,,
"MERRILL LYNCH, PIERCE, FENNER & SMITH, INC.",706-823-4116,,"Augusta, GA 30901",Augusta,933 Broad St.
"YANGZHONG FUDA INSULATED ELECTRICAL CO., LTD.",+86 0 511-88397066,+86 0 511-88397067,,,
"GEOMETRIC AMERICAS, INCORPORATED",248-404-3500,248-404-3600,"Troy, MI 48084",Troy,"50 Kirts Blvd., Suite A,"
PUMA PLASTICS SOLUTIONS,817-289-7827,817-529-4028,"Fort Worth, TX 76104",Fort Worth,2012 Martin Luther King
"DMH PERFORMANCE ADDITIVES, LLC",704-996-1579,,"Matthews, NC 28104",Matthews,424 Amanda Dr.
TRI-VOLT INDUSTRIES,866-321-4460,514-321-4437,,,
"SHANDONG XIANGSHENG PLASTIC INDUSTRY CO., LTD.",86--532-85039257,86--532-85039258,,,
CATALYST PRODUCT DEVELOPMENT,866-275-2757,317-396-9906,"Indianapolis, IN 46241",Indianapolis,"2920 Fortune Circle West Dr, Suite E"
TECHNICAL TRANSLATION SERVICES,440-942-3130,440-951-6197,"Cleveland, OH 44094",Cleveland,37841 Euclid Avenue
"KAMTOP PLASTIC MOLD CO., LIMITED",+86 158-1747-0534,+86 0755-278-07994,,,
MIXER DIRECT,812-202-4047,,"Louisville, KY 40208",Louisville,2600 River Green Circle
